date,open,high,low,close,volume,symbol,sma_5,sma_10,sma_20,ema_12,ema_26,macd,macd_signal,macd_hist,rsi_14,bb_mid,bb_std,bb_upper,bb_lower,price_up,vol_down,vol_price_divergence,return_1d,ma_gap_10,volatility_5d,target
2021-06-28,217.95500045591464,219.27507591388652,215.31484953997088,217.0907745361328,13564900,BABA,209.24630126953124,204.7532958984375,204.93516311645507,206.92727880279892,206.08643247514982,0.8408463276491034,-1.218685563200347,2.0595318908494504,69.43679810633655,204.93516311645507,5.1335759443753375,215.20231500520575,194.6680112277044,1,1,1,0.00039383588132468894,0.06025533598157558,0.0185923952294604,1
2021-06-29,215.29585596727415,218.08796161654303,214.2530984971684,217.8980255126953,10273800,BABA,212.68799438476563,206.59380493164062,205.40811157226562,208.61508598893684,206.9613652927458,1.6537206961910442,-0.6442043113220688,2.297925007513113,75.83329639142075,205.40811157226562,5.857983154392037,217.1240778810497,193.69214526348156,1,1,1,0.003718495077865036,0.054717132417378744,0.018118472096425416,0
2021-06-30,215.57126849358497,216.5114572484018,214.32715589852813,215.371826171875,9348600,BABA,214.95206604003906,208.25197143554686,205.7495262145996,209.65458447861963,207.5843623949035,2.070222083716118,-0.1013190323144315,2.171541116030549,70.39563754403332,205.7495262145996,6.237057445536009,218.22364110567162,193.27541132352758,0,1,0,-0.011593493492547124,0.03418865467274437,0.022101716349175755,0
2021-07-01,216.59695256936908,217.33771353388892,210.40493691276092,210.70883178710935,13316400,BABA,215.61495361328124,209.22730712890626,205.97887802124023,209.81677637223342,207.81580457210393,2.0009718001294914,0.31913913417435313,1.6818326659551381,63.790760461638456,205.97887802124023,6.335035862487364,218.64894974621495,193.30880629626552,0,0,0,-0.02165090238425338,0.007080933547982379,0.026006890916478596,0
2021-07-02,208.13517029797092,208.45806313655953,205.57099656537324,206.7960968017578,12989200,BABA,213.57311096191407,209.74489135742186,205.91857223510743,209.3520564383141,207.7402706631894,1.6117857751247016,0.5776684623644228,1.0341173127602787,54.89590286511529,205.91857223510743,6.320485226491683,218.5595426880908,193.27760178212407,0,1,0,-0.01856939242729405,-0.014058957701330005,0.011257103383120082,0
2021-07-06,204.4883415368764,204.56430438729183,198.84049926113096,200.9554748535156,23719900,BABA,210.34605102539064,209.79617614746093,205.6669044494629,208.0602746560374,207.23769319580614,0.8225814602312482,0.626651061937788,0.19593039829346026,51.86985149591984,205.6669044494629,6.417011939356815,218.5009283281765,192.83288057074927,0,0,0,-0.028243385820967637,-0.042139477736388306,0.01218595774934198,0
2021-07-07,200.9649595892585,201.38282770797375,197.36562191431696,197.53656005859375,18340400,BABA,206.2737579345703,209.48087615966796,205.29557342529296,206.44124164104605,206.51909074119783,-0.0778491001517807,0.48575102951987426,-0.563600129671655,48.50135860407228,205.29557342529296,6.669776056972359,218.63512553923766,191.95602131134825,0,1,0,-0.01701329509640892,-0.0570186468571487,0.006135936241260553,0
2021-07-08,191.56298787317485,192.10430649636345,188.28652847810213,189.7965545654297,33992500,BABA,201.15870361328126,208.05538482666014,204.65595397949218,203.88052055248968,205.2803843578076,-1.3998638053179207,0.10862806255231527,-1.508491867870236,38.22880741244815,204.65595397949218,7.504187671629179,219.66432932275055,189.64757863623382,0,0,0,-0.039182647965866235,-0.0877594697990762,0.009055392143807213,1
2021-07-09,191.8858720734998,196.84138264219223,191.36353694043575,195.58018493652344,16911300,BABA,198.13297424316406,206.87396392822265,204.31738662719727,202.60354584234102,204.5618510673421,-1.9583052250010837,-0.30475859495836455,-1.6535466300427193,44.249538314930575,204.31738662719727,7.761953381210162,219.8412933896176,188.79347986477694,1,1,1,0.030472789057400584,-0.05459255856680796,0.026662435507544557,0
2021-07-12,193.64280595700745,196.06928423313624,192.80708420561072,195.1433258056641,11259500,BABA,195.80242004394532,204.6877655029297,204.02488021850587,201.45581968285225,203.86418252944003,-2.408362846587778,-0.7254794452842473,-1.6828834013035308,44.882607705881156,204.02488021850587,8.000375482233421,220.02563118297272,188.02412925403902,0,1,0,-0.002233657417806012,-0.04662926322838281,0.027038438465629287,1
2021-07-13,198.704682869992,202.10459274448272,197.7170064357916,198.97059631347656,17375900,BABA,195.4054443359375,202.87574768066406,203.81452178955078,201.0734776260252,203.50169466159088,-2.428217035565666,-1.0660269633405313,-1.3621900722251348,48.44740321196247,203.81452178955078,8.078748331016953,219.9720184515847,187.65702512751687,1,0,0,0.019612612893683545,-0.019248980776817106,0.027968918752566484,1
2021-07-14,204.6592688233576,205.4665153553339,200.4141310903246,200.86048889160156,19484200,BABA,196.07023010253906,201.1719940185547,203.88289947509764,201.04071012842158,203.3060497897398,-2.2653396613182224,-1.3058895029360695,-0.9594501583821529,47.039121572894494,203.88289947509764,8.045966647983255,219.97483277106414,187.79096617913115,1,0,0,0.009498351078706557,-0.001548451753798321,0.026822201750373264,1
2021-07-15,204.28889624572108,205.70394704175504,202.43793578347956,203.9564971923828,14283600,BABA,198.9022186279297,200.03046112060548,204.14121627807614,201.4892927536464,203.35423107882448,-1.8649383251780876,-1.4176992673844733,-0.4472390577936143,46.795324386765486,204.14121627807614,7.956291413571338,220.05379910521881,188.22863345093347,1,1,1,0.015413724809024476,0.019627191027721452,0.012115295664623273,0
2021-07-16,204.04197433200716,204.37435888368236,200.82250889659588,201.43031311035156,11150200,BABA,200.0722442626953,199.10260925292968,204.16495819091796,201.48021896237026,203.21171863671537,-1.731499674345116,-1.4804593487766018,-0.2510403255685143,33.27212864437075,204.16495819091796,7.946987718255005,220.05893362742796,188.27098275440795,0,1,0,-0.012385896584840905,0.011690976156243567,0.013152874330953494,0
2021-07-19,195.73214670293115,198.56223376573223,193.0160184037663,198.4007873535156,15865800,BABA,200.72373657226564,198.26307830810546,204.00398483276368,201.0064602533157,202.85535335647836,-1.848893103162652,-1.554146099653812,-0.2947470035088402,31.120497588693723,204.00398483276368,8.03338285662034,220.07075054600435,187.937219119523,0,0,0,-0.015040068746635327,0.000694577359462413,0.016074801737584323,1
2021-07-20,198.48626520571435,200.86050282779223,197.03037817460287,199.99627685546875,9986800,BABA,200.92887268066406,198.1671585083008,203.98166732788087,200.8510474228777,202.64356991195913,-1.7925224890814206,-1.6018213775393337,-0.1907011115420869,32.20018417796528,203.98166732788087,8.044409808463966,220.0704869448088,187.89284771095294,1,1,1,0.008041749850066227,0.0092301790111773,0.013838117468908786,1
2021-07-21,198.62872036283824,201.1929086740848,197.93544701135448,200.46163940429688,7650300,BABA,200.84910278320314,198.45966644287108,203.97027130126952,200.7911384969422,202.48194542991007,-1.6908069329678597,-1.619618488625039,-0.07118844434282057,34.54117788996709,203.97027130126952,8.049478839886547,220.0692289810426,187.87131362149643,1,1,1,0.0023268560602476285,0.010087555810752527,0.013102869031539715,1
2021-07-22,201.9431379161096,205.50449405493148,201.90515649342137,203.272705078125,10563100,BABA,200.71234436035155,199.80728149414062,203.93133316040038,201.17291797097033,202.54052021866673,-1.3676022476963965,-1.5692152404393107,0.20161299274291422,41.98236472364239,203.93133316040038,8.05094883082378,220.03323082204795,187.82943549875282,1,0,0,0.014022960613220725,0.01734383030523339,0.012693502383353946,0
2021-07-23,195.91257091780872,196.482393701908,193.31990768166733,196.1405029296875,25539900,BABA,199.65438232421874,199.86331329345703,203.36863861083984,200.39870027231143,202.06644486392753,-1.6677445916160991,-1.5889211106746686,-0.07882348094143055,39.256964866311954,203.36863861083984,8.18827630208062,219.74519121500109,186.9920860066786,0,0,0,-0.03508686592081478,-0.01862678198626361,0.019947164068384916,0
2021-07-26,188.39099473554867,188.5856839517892,181.2777883759887,182.1135101318359,55736800,BABA,196.39692687988278,198.56033172607422,201.62404861450196,197.58559409685367,200.5884496985874,-3.002855601733728,-1.8717080088864806,-1.1311475928472474,33.69491243511311,201.62404861450196,8.82239763497782,219.2688438844576,183.97925334454632,0,0,0,-0.07151502411962307,-0.08283034909977731,0.036264675651937146,0
2021-07-27,174.35449339130207,177.49798137521654,170.63169090492156,176.70974731445312,59265700,BABA,191.7396209716797,196.33424682617186,199.60499725341796,194.37392536109974,198.81965692939227,-4.44573156829253,-2.3865127207676906,-2.059218847524839,32.57586085518497,199.60499725341796,9.67588084151408,218.95675893644614,180.2532355703898,0,0,0,-0.02967249828676022,-0.09995454093698514,0.03373285155368662,1
2021-07-28,180.66048307626403,188.03961758130788,180.2141252489723,186.14971923828125,34535200,BABA,188.87723693847656,194.86316986083983,198.01758193969727,193.10866288066612,197.88114302634702,-4.772480145680902,-2.863706205750333,-1.908773939930569,47.03336717630405,198.01758193969727,9.104199745547088,216.22598143079145,179.80918244860308,1,1,1,0.05342077654058208,-0.044715738888889224,0.04829294739379993,1
2021-07-29,190.9314384531902,191.02166064169953,185.1050645729096,187.60275268554688,23363200,BABA,185.74324645996094,193.22779541015626,196.62912826538087,192.2615997737247,197.11978077888034,-4.858181005155643,-3.262601165631395,-1.5955798395242482,43.01861837805861,196.62912826538087,8.40922241394944,213.44757309327974,179.810683437482,1,1,1,0.007805724624304622,-0.02911093982451827,0.047471611567222904,0
2021-07-30,180.99287709545615,186.18295685727605,180.9074080222775,185.3709716796875,17250600,BABA,183.58934020996094,191.62186126708986,195.36223526000975,191.20150314387283,196.24949862338457,-5.047995479511741,-3.619680028407464,-1.4283154511042766,41.708301592834374,195.36223526000975,8.078539117690804,211.51931349539137,179.20515702462814,0,1,0,-0.01189631268151059,-0.03262096269219318,0.04613363786764802,1
2021-08-02,186.39664761804212,191.9048816909435,186.37764965990493,190.02447509765625,17889200,BABA,185.171533203125,190.78423004150392,194.52365417480468,191.02042190599335,195.78838576962693,-4.767963863633582,-3.849336795452688,-0.9186270681808946,42.51430444021905,194.52365417480468,7.690346718317509,209.9043476114397,179.14296073816965,1,0,0,0.02510373321023418,-0.003982273292097506,0.03227293188227747,0
2021-08-03,185.20001863691272,187.5077850460569,182.3414418743587,187.4508056640625,20115900,BABA,187.3197448730469,189.5296829223633,193.84842071533203,190.47125017646553,195.17078724328883,-4.6995370668232965,-4.01937684972681,-0.6801602170964864,38.90634983411687,193.84842071533203,7.688765846582077,209.22595240849617,178.47088902216788,0,0,0,-0.013543883924800215,-0.01096861043740763,0.02796580872908558,1
2021-08-04,187.5552773422831,193.04925209658623,187.0044524840284,190.61329650878903,22327300,BABA,188.21246032714845,188.5448486328125,193.50225753784179,190.49310345836145,194.8331953370296,-4.340091878668147,-4.083519855515077,-0.25657202315306993,38.973479144167065,193.50225753784179,7.669805331143846,208.84186820012948,178.1626468755541,1,0,0,0.016871044290917236,0.010970588117232566,0.017191770168447175,0
2021-08-05,189.24572677268657,190.21440523935917,187.697719284971,189.25521850585935,9881400,BABA,188.54295349121094,187.14309997558593,193.47519073486328,190.30265961951497,194.42001186805402,-4.117352248539049,-4.090286334119872,-0.02706591441917716,39.74071058708173,193.47519073486328,7.684512162436918,208.8442150597371,178.10616640998944,0,1,0,-0.007124781050450335,0.011286114906448383,0.01783845734737165,0
2021-08-06,189.2267332019488,189.2932188092869,185.83631501640824,186.51060485839844,11967700,BABA,188.77088012695313,186.18011016845702,193.02171173095704,189.71926657934318,193.8341298673388,-4.114863287995604,-4.095201724895019,-0.019661563100584978,39.93245017894212,193.02171173095704,7.8201642465592975,208.66204022407564,177.38138323783843,0,0,0,-0.014502182128076635,0.001775134248456421,0.018371740840528943,0
2021-08-09,184.79165408957067,185.66537174708407,183.12019611317928,185.42794799804688,14657200,BABA,187.85157470703126,186.5115539550781,192.53594284057618,189.05906372068222,193.2114497288727,-4.15238600819049,-4.1066385815541135,-0.04574742663637643,37.55677160958785,192.53594284057618,7.981521359635846,208.49898555984788,176.57290012130449,0,0,0,-0.0058048005429692795,-0.00580985967921445,0.012714500063774968,1
2021-08-10,187.346327404948,188.4669604935296,185.2598416811435,185.8837890625,9983700,BABA,187.53817138671874,187.4289581298828,191.88160247802733,188.5705599271157,192.66866004988213,-4.098100122766425,-4.104930889796576,0.006830767030151286,37.5466134745166,191.88160247802733,7.962650112413914,207.80690270285515,175.9563022531995,1,1,1,0.0024583190903775254,-0.0082440252712286,0.011961575886960292,0
2021-08-11,186.7100459559259,187.01394082564656,184.93410642186095,185.0575714111328,8985100,BABA,186.4270263671875,187.31974334716796,191.0914566040039,188.03010015542603,192.10487570627106,-4.0747755508450325,-4.098899822006268,0.024124271161235278,33.893188388684095,191.0914566040039,7.807326276514469,206.70610915703284,175.47680405097495,0,1,0,-0.004444807454884514,-0.012076526988629072,0.0060721585070384705,0
2021-08-12,181.55319890147015,183.27214460379813,180.14290118863713,182.0185546875,12873400,BABA,184.9796936035156,186.76132354736325,189.99455947875975,187.10524700651433,191.35774081599172,-4.252493809477386,-4.129618619500492,-0.12287518997689428,36.538122504771266,189.99455947875975,7.437023817395229,204.8686071135502,175.1205118439693,0,0,0,-0.016422006948752066,-0.02539481285406754,0.00774133882146509,0
2021-08-13,179.1219779932094,179.73927395866738,177.31756325479694,179.1314697265625,15377000,BABA,183.50386657714844,186.13737335205076,188.8796173095703,185.8785120403679,190.45209110566364,-4.573579065295746,-4.218410708659543,-0.35516835663620316,46.3908059405358,188.8796173095703,7.302650848830744,203.48491900723178,174.27431561190883,0,0,0,-0.015861487120882867,-0.037638350103058826,0.008055538392668829,0
2021-08-16,175.69357879012531,176.89018929910858,172.37913795179455,173.51878356933594,21020700,BABA,181.12203369140624,184.48680419921874,187.63551712036133,183.97701535251682,189.1977720288986,-5.2207566763817965,-4.418879902203994,-0.8018767741778028,46.157376954092555,187.63551712036133,7.703698044146056,203.04291320865343,172.22812103206923,0,0,0,-0.03133277567472714,-0.05945151837547657,0.012923497873607189,0
2021-08-17,167.07035886227004,168.9412593529914,164.4396993996339,164.9905242919922,40558000,BABA,176.9433807373047,182.2407760620117,185.8852294921875,181.05601672782072,187.40464256690555,-6.348625839084832,-4.804829089580162,-1.5437967495046703,23.947609980219752,185.8852294921875,8.664293000869002,203.2138154939255,168.55664349044952,0,0,0,-0.049148911154831665,-0.09465637791264508,0.017253604148245855,0
2021-08-18,165.3418978154278,166.53850824445556,163.45199963410755,163.679931640625,34339800,BABA,172.66785278320313,179.5474395751953,184.0461441040039,178.38277286825215,185.64725657236625,-7.264483704114099,-5.296760012486949,-1.9677236916271497,20.44119709158369,184.0461441040039,9.28861305250273,202.62337020900935,165.46891799899845,0,1,0,-0.007943441946082652,-0.08837501649765897,0.016337161084543198,0
2021-08-19,158.31415994739416,158.8497980347361,151.48585030510688,152.47354125976562,66663000,BABA,166.75885009765625,175.86927185058593,181.50618591308594,174.3967372361773,183.1899443269884,-8.793207090811109,-5.996049428151782,-2.797157662659327,16.730685897121944,181.50618591308594,10.606425975693567,202.71903786447308,160.2933339616988,0,0,0,-0.0684652679686113,-0.13302909794666531,0.024652046492371165,0
2021-08-20,155.8639344891775,158.5325750474146,147.67756845082243,150.01382446289062,75948900,BABA,160.93532104492186,172.21959381103517,179.1998519897461,170.6455198864409,180.73245396668486,-10.086934080243964,-6.8142263585702185,-3.2727077216737452,7.658280581634585,179.1998519897461,12.158279049420152,203.51641008858638,154.8832938909058,0,0,0,-0.016132089387787207,-0.12893869307640698,0.024601004317435955,1
2021-08-23,151.26741458577402,153.3472489013624,145.11339520013914,152.95787048339844,88699200,BABA,156.82313842773436,168.97258605957032,177.74207000732423,167.9243430552036,178.67507741236736,-10.750734357163765,-7.601527958288928,-3.1492063988748367,13.781386254617303,177.74207000732423,13.46789723530273,204.6778644779297,150.80627553671877,1,0,0,0.0196251647543062,-0.09477700465876746,0.03475502622565193,1
2021-08-24,160.53644501600925,165.39128565212886,159.6988248785578,163.06263732910156,62786400,BABA,156.43756103515625,166.69047088623046,177.05971450805663,167.17638832811096,177.5186003691625,-10.342212041051539,-8.149664774841451,-2.192547266210088,24.751946637076657,177.05971450805663,13.862878747020854,204.78547200209835,149.3339570140149,1,1,1,0.06606241845397465,-0.02176389290786132,0.04937315162473184,0
2021-08-25,160.2135580951357,161.077784101203,157.725361607229,160.59344482421875,26055400,BABA,155.820263671875,164.24405822753906,175.78190078735352,166.16362778905062,176.2648851436111,-10.101257354560488,-8.539983290785258,-1.5612740637752296,24.257933478164304,175.78190078735352,14.155643154338515,204.09318709603056,147.47061447867648,0,1,0,-0.015142601305407344,-0.02222676085038553,0.04971652635886827,0
2021-08-26,159.03593643502558,159.97612524234108,156.52874213019058,156.9276123046875,18816500,BABA,156.71107788085936,161.7349639892578,174.24814376831054,164.74270232991785,174.8324945629501,-10.089792233032256,-8.849945079234658,-1.239847153797598,23.863058805318417,174.24814376831054,14.465868853170987,203.17988147465252,145.31640606196856,0,1,0,-0.022826788002111575,-0.029723639007887027,0.03728424183473569,0
2021-08-27,151.94170616848814,153.63216208584697,150.57414306878312,151.44786071777344,31718100,BABA,156.99788513183594,158.96660308837892,172.55198822021484,162.69734208189564,173.10029946330738,-10.402957381411738,-9.160547539670075,-1.2424098417416634,22.14262642908622,172.55198822021484,15.069248235776222,202.69048469176727,142.4134917486624,0,0,0,-0.03491897637666652,-0.04729762242214717,0.040884965958644104,1
2021-08-30,152.1126431022665,155.07568680063108,150.27023252375176,154.12599182128906,23769400,BABA,157.23150939941405,157.0273239135742,170.75706405639647,161.37867281103308,171.69479519352825,-10.316122382495166,-9.391662508235093,-0.9244598742600729,24.87980493051961,170.75706405639647,15.016406984872262,200.789878026141,140.72425008665195,1,1,1,0.01768351887456765,-0.018476606618361528,0.04069111738252843,1
2021-08-31,159.2638444089763,160.49845077471315,157.7823225665702,158.58956909179688,24629100,BABA,156.33689575195314,156.3872283935547,169.3140022277832,160.9495799311506,170.72403770451112,-9.774457773360524,-9.46822156126018,-0.3062362121003446,30.20315592611867,169.3140022277832,14.711390989364375,198.73678420651194,139.89122024905444,1,0,0,0.028960574512852943,0.014082612249511217,0.027310093766803555,1
2021-09-01,161.03027447239245,165.99717503633016,160.81184868997704,164.56314086914062,29550200,BABA,157.1308349609375,156.47554931640624,168.0114944458008,161.50551238314907,170.26767497596515,-8.762162592816082,-9.32700976757136,0.5648471747552772,37.49318330847181,168.0114944458008,13.85461292804808,195.72072030189696,140.30226858970462,1,0,0,0.037666864293489866,0.05168597642294014,0.032285715278809766,0
2021-09-02,169.05519570948468,169.21664211478864,163.03413310191095,163.3475341796875,29302400,BABA,158.4148193359375,157.56294860839844,166.7161102294922,161.78890035184727,169.75507195401866,-7.966171602171386,-9.054842134491365,1.0886705323199788,38.41326977414641,166.7161102294922,12.945131164388885,192.60637255826995,140.82584790071442,0,1,0,-0.007386870978719151,0.0367128542742994,0.029543312682248458,0
2021-09-03,160.99704041829824,163.40452074121964,160.3844975718617,161.73306274414062,16423500,BABA,160.47185974121095,158.73487243652343,165.47723312377929,161.78030995066163,169.16084904958325,-7.380539098921616,-8.719981527377415,1.3394424284557989,40.80876410924965,165.47723312377929,12.109727302261604,189.6966877283025,141.25777851925608,0,1,0,-0.009883659668660227,0.018888038032198257,0.021351716567646128,1
2021-09-07,165.38937059853473,167.94405234579423,164.64860969301202,166.34857177734375,24608500,BABA,162.91637573242187,160.07394256591797,164.52326431274415,162.4831194624589,168.95253221460254,-6.469412752143654,-8.269867772330663,1.8004550201870089,51.12792473381653,164.52326431274415,11.170429687287292,186.86412368731874,142.18240493816955,1,0,0,0.0285378200034756,0.0391983174203503,0.022420133633475208,0
2021-09-08,165.4843659540327,165.59832472525426,160.7453823377148,162.12245178222656,18993000,BABA,163.62295227050782,159.97992401123048,163.33519744873047,162.42763212703852,168.44660033072284,-6.018968203684324,-7.819687858601395,1.8007196549170716,48.766190035394615,163.33519744873047,9.97906575715894,183.29332896304834,143.3770659344126,0,1,0,-0.025405207570845967,0.013392478989086645,0.027019228054108103,0
2021-09-09,158.883971403414,160.53643137710048,157.25049489546984,158.90296936035156,17295800,BABA,162.49091796875,159.81087646484374,162.0274673461914,161.885376316779,167.73966470328793,-5.854288386508927,-7.426607964182902,1.5723195776739756,55.83117559269542,162.0274673461914,8.60120330985433,179.22987396590005,144.82506072648275,0,1,0,-0.019858337858100095,-0.005681134629731596,0.02106708825789041,1
2021-09-10,162.58778364429,163.0056517694159,159.17838201886113,159.64373779296875,15064300,BABA,161.75015869140626,160.08248901367188,160.90872650146486,161.5405088515774,167.13996641363465,-5.599457562057239,-7.06117788375777,1.4617203217005308,59.01494485261785,160.90872650146486,7.206138615292539,175.32100373204995,146.49644927087976,1,1,1,0.004661765828537279,-0.0027407821018178534,0.02166370533608873,0
2021-09-13,156.21533264934845,158.4680034638447,154.81927986791283,157.08905029296875,15458600,BABA,160.82135620117188,160.6466079711914,159.80660552978514,160.85566907332992,166.39545410840014,-5.539785035070224,-6.756899314020261,1.2171142789500369,53.89576134284859,159.80660552978514,5.825842537119707,171.45829060402457,148.15492045554572,0,0,0,-0.016002428503102295,-0.022145239934730672,0.02221739563492785,0
2021-09-14,154.66733844250265,154.86582436275603,151.45736449439963,152.09365844726562,20925900,BABA,157.97037353515626,160.44337463378906,158.73534927368163,159.5076674385508,165.336061837205,-5.828394398654183,-6.571198330947046,0.7428039322928628,38.55301662871853,158.73534927368163,5.095830653136772,168.92701057995518,148.5436879674081,0,0,0,-0.03179974566264676,-0.05204151436967472,0.013836183982157642,0
2021-09-15,150.0043380996405,150.08031544656032,146.17706800713853,149.9188690185547,31796600,BABA,155.52965698242187,159.57630462646483,157.98176651000978,158.03246768162833,164.194047554342,-6.1615798727136735,-6.489274639300372,0.32769476658669827,38.79137607958564,157.98176651000978,5.2346400912262006,168.45104669246217,147.51248632755738,0,0,0,-0.014299014507991425,-0.06051923329416737,0.013161119246507962,0
2021-09-16,147.12673479890506,149.70896420473727,145.93961615268566,148.39932250976562,24358900,BABA,153.42892761230468,157.95992279052734,157.2177360534668,156.5504453474956,163.02406792141042,-6.47362257391481,-6.48614422622326,0.01252165230845037,40.622359479763794,157.2177360534668,5.469085255950809,168.1559065653684,146.2795655415652,0,1,0,-0.010135792237073171,-0.060525480842632165,0.013066634650281185,1
2021-09-17,150.50765963742597,152.31208883328185,150.1372791668401,151.99868774414062,25489000,BABA,151.89991760253906,156.82503814697264,157.19399337768556,155.85017494697945,162.2073730934645,-6.357198146485047,-6.4603550102756175,0.10315686379057087,50.63181250279427,157.19399337768556,5.491748757630302,168.17749089294617,146.21049586242495,1,0,0,0.024254593440870664,-0.03077538166009487,0.020629596723503577,0
2021-09-20,146.6329100563743,147.33568961084174,141.59003165489676,143.8693084716797,36177500,BABA,149.25596923828124,155.03866271972657,156.886767578125,154.00696472001025,160.84899793629526,-6.842033216285017,-6.536690651477498,-0.3053425648075194,39.543016646282865,156.886767578125,6.05732020078872,169.00140797970244,144.77212717654754,0,0,0,-0.053483220106117724,-0.07204237995936827,0.028750517668521772,0
2021-09-21,143.9547647532138,144.90445971966236,142.04682501516834,142.62518310546875,19494700,BABA,147.36227416992188,152.66632385253905,156.37013320922853,152.25592139469617,159.49908572660442,-7.243164331908247,-6.677985387563648,-0.5651789443445985,32.58030850367409,156.37013320922853,6.804602815857821,169.97933884094417,142.7609275775129,0,1,0,-0.008647607884038955,-0.06577181197320946,0.027632336965741147,1
2021-09-22,143.85030585588646,146.25303309747792,143.4229459950746,144.24917602539062,19832000,BABA,146.22833557128905,150.87899627685547,155.42946014404296,151.02411441480302,158.36946278577378,-7.345348370970754,-6.81145798424507,-0.5338903867256839,25.509549327479093,155.42946014404296,7.123646484537488,169.67675311311794,141.182167174968,1,0,0,0.011386438808081767,-0.043941306709778596,0.029528036643459068,0
2021-09-23,144.90445649788097,144.9994172976974,142.08386135094582,143.58438110351562,24707500,BABA,145.26534729003907,149.34713745117188,154.57900695800782,149.87954005922035,157.27427155005094,-7.394731490830594,-6.9281126855621755,-0.4666188052684186,25.852905328133957,154.57900695800782,7.481043386147786,169.5410937303034,139.61692018571225,0,0,0,-0.004608656632866914,-0.03858631940327847,0.029499954299518984,0
2021-09-24,140.2794560489951,140.5548612252698,137.29741430264733,137.78175354003906,32067400,BABA,142.42196044921874,147.16093902587892,153.6217140197754,148.01834213319245,155.8303813270871,-7.8120391938946625,-7.104897987228673,-0.7071412066659892,23.452670111147256,153.6217140197754,8.340319862237642,170.3023537442507,136.9410742953001,0,0,0,-0.04041266549244815,-0.0637342052036681,0.026856544358348774,1
2021-09-27,137.62979279877965,143.394448200896,137.173943272419,142.62518310546875,24287400,BABA,142.17313537597656,145.7145523071289,153.18058013916016,147.1886253596965,154.8522184958561,-7.663593136159619,-7.216637017014863,-0.4469561191447564,23.83748010238233,153.18058013916016,8.687449642845076,170.55547942485032,135.80568085347,1,1,1,0.03515290988093134,-0.021201514555310604,0.02776876053295621,1
2021-09-28,144.5055884991008,145.99660204992614,141.37159223486546,144.72401428222656,26299600,BABA,142.59290161132813,144.977587890625,152.71048126220703,146.8094544247011,154.10198114669836,-7.2925267219972625,-7.231814958011343,-0.060711763985919376,29.868144586334864,152.71048126220703,8.885717956373343,170.4819171749537,134.93904534946034,1,0,0,0.014715712408276183,-0.0017490538509285236,0.028211906375997964,0
2021-09-29,142.8911168526319,144.4486160814479,140.06101530359155,140.15599060058594,17361300,BABA,141.77426452636718,144.0013000488281,151.78880233764647,145.78584460560646,153.0689448099493,-7.283100204342844,-7.242072007277644,-0.041028197065200445,28.964225192148533,151.78880233764647,9.194464609550316,170.17773155674712,133.39987311854583,0,1,0,-0.03156368833670209,-0.026703296754531414,0.03146512297354232,1
2021-09-30,139.63364778859005,142.05537281712293,139.47599807859402,140.6023406982422,14291500,BABA,141.1778564453125,143.2216018676758,150.59076232910155,144.98838246601196,152.14549265352656,-7.157110187514604,-7.225079643325036,0.06796945581043179,28.491750862162007,150.59076232910155,9.001381798954165,168.5935259270099,132.5879987311932,1,1,1,0.00318466656861105,-0.01828817116466528,0.03170273979474141,0
2021-10-01,139.69063234062915,140.9822181042676,136.12927613477262,136.94601440429688,20211000,BABA,141.01070861816407,141.7163345336914,149.27068634033202,143.75109507190194,151.01960537580584,-7.268510303903895,-7.2337657754408085,-0.03474452846308651,27.799890344142284,149.27068634033202,8.967967900669501,167.20662214167103,131.334750538993,0,0,0,-0.026004732750448567,-0.03366104652008504,0.02797702909961243,0
2021-10-04,134.57178776206635,134.76172387675618,131.46628084313963,132.60592651367188,25218500,BABA,139.0068572998047,140.58999633789062,147.8143295288086,142.03645375525116,149.6556291637959,-7.6191754085447485,-7.310847702061597,-0.30832770648315133,28.207331580834662,147.8143295288086,9.199680796184246,166.21369112117708,129.41496793644012,0,0,0,-0.03169196204434277,-0.056789743453936996,0.021709083693848157,1
2021-10-05,132.36849820965503,136.5946382042089,132.1880538349669,135.93934631347656,14032100,BABA,137.2499237060547,139.9214126586914,146.29386825561522,141.09843722574738,148.6396082119204,-7.541170986173029,-7.356912358883884,-0.18425862728914488,34.761901900003124,146.29386825561522,8.458286031595293,163.2104403188058,129.37729619242464,1,1,1,0.025137788992115828,-0.028459306331678043,0.02537842261794528,1
2021-10-06,133.48913045489303,137.60321000060372,132.91932213435675,136.85105895996094,14875900,BABA,136.58893737792968,139.18160095214844,145.03029861450196,140.44499441562638,147.7663823414049,-7.3213879257785095,-7.3498074722628095,0.028419546484300007,37.24300234729464,145.03029861450196,7.833799492985202,160.69789760047237,129.36269962853154,1,0,0,0.006706760560566183,-0.016744612622962726,0.023795455656184364,1
2021-10-07,143.45143269079003,150.32721521846432,143.1665212924664,148.1524200439453,46035900,BABA,138.0989532470703,139.6384048461914,144.49277114868164,141.63075220459854,147.79497772677826,-6.16422552217972,-7.112691082246192,0.948465560066472,46.36901089184552,144.49277114868164,7.1727474311004675,158.83826601088256,130.14727628648072,1,0,0,0.08258146608343653,0.06097187379884427,0.04618866481112369,1
